CustomerID,Recency,Frequency,Monetary,CLV,AvgOrderValue,Recency_norm,Frequency_norm,Churn_Prob,Segment,Income,Education,Marital_Status,Income_Segment,Income_Score,Demand_Change_%,Adjusted_CLV,Discount_Cost,Expected_Value,ROI
14911.0,0,5675,143825.06,14382.506,25.343622907488985,0.0,0.7232063208869631,0.11071747164521475,High Value,69759.0,PhD,Single,High,0.0,0.33540057232046583,19206.406743802534,2.5343622907488985,212.64847940634186,210.11411711559296
12931.0,21,82,42055.96,4205.596,512.8775609756098,0.05630026809651475,0.010449853447177266,0.429600219479038,High Value,42835.0,Master,Divorced,Medium,0.5,0.33540057232046583,5616.155305348661,51.28775609756098,241.27015518061486,189.98239908305388
16422.0,16,369,34684.4,3468.44,93.99566395663958,0.04289544235924933,0.047024340512297695,0.4069275292106306,High Value,34026.0,Graduation,Together,Low,1.0,0.33540057232046583,4631.756761059197,9.399566395663959,188.4789334682452,179.07936707258125
13798.0,0,349,37153.85,3715.3849999999998,106.4580229226361,0.0,0.04447559576908373,0.38220976169236653,High Value,21355.0,Graduation,Married,Low,1.0,0.33540057232046583,4961.5272553908735,10.64580229226361,189.63441499131272,178.9886126990491
16013.0,3,139,37130.6,3713.06,267.126618705036,0.00804289544235925,0.017713775965337072,0.3977402268792808,High Value,19510.0,Master,Married,Low,1.0,0.33540057232046583,4958.422449060229,26.7126618705036,197.21640698525346,170.50374511474985
15838.0,10,167,33643.08,3364.308,201.45556886227547,0.02680965147453083,0.021282018605836627,0.40757298344238385,High Value,68695.0,Graduation,Together,High,0.0,0.33540057232046583,4492.698828662322,20.14555688622755,183.1102665306006,162.96470964437304
14680.0,24,258,28754.11,2875.411,111.45003875968993,0.064343163538874,0.032878807187460175,0.42545437524834034,High Value,77343.0,Graduation,Married,High,0.0,0.33540057232046583,3839.825495056563,11.145003875968994,163.36705570619392,152.22205183022493
17404.0,3,198,31906.82,3190.682,161.14555555555555,0.00804289544235925,0.025232572957818274,0.39473270808228833,High Value,83512.0,Graduation,Married,High,0.0,0.33540057232046583,4260.838568892608,16.114555555555555,168.18923470004412,152.07467914448858
17389.0,0,213,31833.68,3183.368,149.45389671361502,0.0,0.02714413151522875,0.3891423473939085,High Value,56253.0,Graduation,Together,Medium,0.5,0.33540057232046583,4251.0714491066565,14.945389671361504,165.42719226445888,150.48180259309737
13098.0,0,572,28882.44,2888.2439999999997,50.49377622377622,0.0,0.07289409965591946,0.3708423601376323,High Value,53312.0,PhD,Married,Medium,0.5,0.33540057232046583,3856.9626906011513,5.049377622377623,143.03251471453234,137.98313709215472
13408.0,1,478,28117.04,2811.704,58.82225941422595,0.002680965147453083,0.06091499936281381,0.3772425793433463,High Value,31880.0,Graduation,Widow,Low,1.0,0.33540057232046583,3754.7511307957434,5.882225941422595,141.64520013737328,135.76297419595068
13081.0,11,1024,28337.38,2833.7380000000003,27.67322265625,0.029490616621983913,0.13049573085255511,0.3654960776321683,High Value,66835.0,Master,Married,High,0.0,0.33540057232046583,3784.1753470062527,2.7673222656250003,138.31012464031346,135.54280237468845
14096.0,3,5111,65164.79,6516.479,12.749909998043435,0.00804289544235925,0.6513317191283293,0.14429304961408382,High Value,54233.0,Graduation,Married,Medium,0.5,0.33540057232046583,8702.109786114297,1.2749909998043436,125.56539591149948,124.29040491169513
12744.0,51,222,21279.29,2127.929,95.85265765765766,0.13672922252010725,0.028291066649675036,0.4707211068521943,High Value,41452.0,Graduation,Together,Medium,0.5,0.33540057232046583,2841.6376044573167,9.585265765765767,133.7618798442966,124.17661407853083
13777.0,0,197,25977.16,2597.716,131.86375634517768,0.0,0.025105135720657576,0.38995794571173703,High Value,54198.0,Graduation,Married,Medium,0.5,0.33540057232046583,3468.991433126031,13.186375634517768,135.27607729534415,122.08970166082638
12753.0,22,197,21429.39,2142.939,108.77862944162436,0.058981233243967826,0.025105135720657576,0.42534668565811773,High Value,45688.0,Graduation,Married,Medium,0.5,0.33540057232046583,2861.6819670478467,10.877862944162437,121.72069400914046,110.84283106497801
12731.0,23,274,18895.91,1889.591,68.96317518248175,0.06166219839142091,0.03491780298203135,0.42303019784204,High Value,51813.0,Graduation,Divorced,Medium,0.5,0.33540057232046583,2523.360902851601,6.896317518248175,106.74578619601814,99.84946867776998
12678.0,41,165,17628.46,1762.846,106.83915151515151,0.10991957104557641,0.02102714413151523,0.45754088497473977,High Value,15253.0,Basic,Single,Low,1.0,0.33540057232046583,2354.1055573128438,10.683915151515151,107.70995400168715,97.026038850172
17675.0,0,705,20374.28,2037.4279999999999,28.89968794326241,0.0,0.08984325219829234,0.36406269912068306,High Value,48686.0,Graduation,Married,Medium,0.5,0.33540057232046583,2720.7825172617418,2.8899687943262413,99.05354269546763,96.16357390114139
12471.0,1,460,19824.05,1982.405,43.09576086956522,0.002680965147453083,0.05862112909392125,0.3781601274509034,High Value,34633.0,Graduation,Together,Low,1.0,0.33540057232046583,2647.304771570953,4.309576086956522,100.11051098186563,95.8009348949091
17857.0,3,54,26879.04,2687.904,497.76,0.00804289544235925,0.006881610806677711,0.4020730929427445,High Value,70421.0,PhD,Married,High,0.0,0.33540057232046583,3589.4285399424693,49.776,144.3212634951628,94.5452634951628
16210.0,1,123,21086.3,2108.63,171.43333333333334,0.002680965147453083,0.015674780170765897,0.3953386670201655,High Value,22979.0,Graduation,Married,Low,1.0,0.33540057232046583,2815.865708812104,17.143333333333334,111.32205958295708,94.17872624962375
17381.0,8,109,20275.61,2027.5610000000001,186.01477064220185,0.021447721179624665,0.013890658850516121,0.40731236916756836,High Value,25224.0,Basic,Married,Low,1.0,0.33540057232046583,2707.6061198146563,18.601477064220187,110.28414634343147,91.68266927921128
15039.0,9,1502,19914.44,1991.444,13.25861517976032,0.024128686327077747,0.19141073021536892,0.3379129197100991,High Value,42731.0,PhD,Together,Medium,0.5,0.33540057232046583,2659.375457344158,1.325861517976032,89.86373253965446,88.53787102167843
15159.0,1,710,18641.010000000002,1864.101,26.254943661971833,0.002680965147453083,0.09048043838409583,0.36541640373483353,High Value,55954.0,PhD,Married,Medium,0.5,0.33540057232046583,2489.321542263153,2.6254943661971835,90.96389257134507,88.33839820514788
16333.0,7,45,26626.8,2662.68,591.7066666666667,0.01876675603217158,0.005734675672231426,0.4089661833504104,High Value,72335.0,PhD,Together,High,0.0,0.33540057232046583,3555.7443959062575,59.170666666666676,145.4179214563393,86.24725478967261
14031.0,6,250,17286.86,1728.6860000000001,69.14744,0.0160857908847185,0.03185930929017459,0.3969077508147613,High Value,90842.0,Graduation,Single,High,0.0,0.33540057232046583,2308.488273762377,6.914744000000001,91.62568885212761,84.71094485212761
13767.0,1,368,17220.36,1722.036,46.79445652173913,0.002680965147453083,0.04689690327513699,0.3828498177784171,High Value,44213.0,Graduation,Single,Medium,0.5,0.33540057232046583,2299.6078599564457,4.679445652173913,88.0404450146141,83.36099936244018
17428.0,0,328,17256.85,1725.685,52.61234756097561,0.0,0.041799413788709064,0.38328023448451637,High Value,59594.0,Graduation,Married,Medium,0.5,0.33540057232046583,2304.480736644843,5.261234756097561,88.32619171062865,83.06495695453108
13093.0,275,159,7832.47,783.2470000000001,49.260817610062894,0.7372654155495979,0.02026252070855104,0.8342542410463383,High Value,55250.0,Master,Single,Medium,0.5,0.33540057232046583,1045.948492068288,4.92608176100629,87.25869654239916,82.33261478139288
16839.0,8,266,16594.35,1659.435,62.38477443609022,0.021447721179624665,0.03389830508474576,0.3993093106738765,High Value,75774.0,2n Cycle,Together,High,0.0,0.33540057232046583,2216.010448728612,6.238477443609022,88.48736047279299,82.24888302918396
12590.0,210,68,9864.26,986.426,145.06264705882353,0.5630026809651475,0.008665732126927488,0.7343353157283175,High Value,26646.0,Graduation,Together,Low,1.0,0.33540057232046583,1317.2738449517879,14.506264705882353,96.73207048333259,82.22580577745023
15513.0,32,308,14758.220000000001,1475.8220000000001,47.91629870129871,0.08579088471849866,0.039250669045495096,0.4357742632129012,High Value,26954.0,Graduation,Single,Low,1.0,0.33540057232046583,1970.8135434431347,4.791629870129871,85.88298198239391,81.09135211226405
13881.0,3,178,17159.52,1715.952,96.40179775280899,0.00804289544235925,0.022683828214604306,0.39575220597957383,High Value,75774.0,2n Cycle,Together,High,0.0,0.33540057232046583,2291.483282874448,9.640179775280899,90.68595641628787,81.04577664100697
12921.0,8,720,16587.09,1658.709,23.037625,0.021447721179624665,0.09175481075570281,0.37616670840549365,High Value,35246.0,Graduation,Divorced,Low,1.0,0.33540057232046583,2215.0409479131076,2.3037625,83.32246623598583,81.01870373598582
12901.0,8,116,17654.54,1765.4540000000002,152.19431034482758,0.021447721179624665,0.01478271951064101,0.4069555449035184,High Value,26290.0,Graduation,Together,Low,1.0,0.33540057232046583,2357.5882820054558,15.21943103448276,95.94336239616801,80.72393136168526
17677.0,1,304,16363.23,1636.3229999999999,53.82641447368421,0.002680965147453083,0.0387409200968523,0.386112211049731,High Value,16927.0,PhD,Married,Low,1.0,0.33540057232046583,2185.1466707011414,5.382641447368421,84.37118124923762,78.9885398018692
15856.0,3,645,16387.57,1638.757,25.40708527131783,0.00804289544235925,0.08219701796865043,0.37194693007795543,High Value,67369.0,Master,Widow,High,0.0,0.33540057232046583,2188.3970356941695,2.540708527131783,81.39675592181442,78.85604739468263
15189.0,0,212,16225.39,1622.539,76.53485849056604,0.0,0.027016694278068052,0.3891933222887728,High Value,66973.0,PhD,Together,High,0.0,0.33540057232046583,2166.739509212276,7.6534858490566045,84.32805481246709,76.67456896341048
12748.0,0,4595,33719.73,3371.9730000000004,7.338352557127313,0.0,0.585574104753409,0.1657703580986364,High Value,53312.0,PhD,Married,Medium,0.5,0.33540057232046583,4502.934674049158,0.7338352557127313,74.64530934118956,73.91147408547683
14051.0,0,210,15610.390000000001,1561.0390000000002,74.33519047619048,0.0,0.026761819803746655,0.38929527207850134,High Value,27159.0,Master,Married,Low,1.0,0.33540057232046583,2084.612374014568,7.433519047619048,81.1529741320212,73.71945508440216
14607.0,15,86,16569.5,1656.95,192.66860465116278,0.040214477211796246,0.010959602395820058,0.4197448453687498,High Value,66033.0,Graduation,Widow,High,0.0,0.33540057232046583,2212.691978306396,19.26686046511628,92.87660522828912,73.60974476317284
12536.0,42,261,12601.830000000002,1260.1830000000002,48.282873563218395,0.1126005361930295,0.033261118898942274,0.4542558741562408,High Value,34053.0,Master,Together,Low,1.0,0.33540057232046583,1682.8490994285219,4.82828735632184,76.44440887339458,71.61612151707274
16133.0,3,338,14589.04,1458.904,43.16284023668639,0.00804289544235925,0.04307378616031604,0.38759622280128914,High Value,70421.0,PhD,Married,High,0.0,0.33540057232046583,1948.221236560617,4.316284023668639,75.51231924721519,71.19603522354655
12540.0,19,478,13400.24,1340.024,28.03397489539749,0.05093833780160858,0.06091499936281381,0.4061970029358396,High Value,71466.0,PhD,Single,High,0.0,0.33540057232046583,1789.4688165231598,2.803397489539749,72.68768701188513,69.88428952234538
12477.0,22,300,13219.74,1321.974,44.065799999999996,0.058981233243967826,0.03823117114820951,0.42009627148709694,High Value,11448.0,2n Cycle,Divorced,Low,1.0,0.33540057232046583,1765.3648361927753,4.40658,74.16231854990146,69.75573854990145
12681.0,14,638,13787.54,1378.7540000000001,21.610564263322885,0.03753351206434316,0.08130495730852555,0.38999812431519565,High Value,76045.0,PhD,Single,High,0.0,0.33540057232046583,1841.1888806891318,2.1610564263322884,71.8060209978756,69.64496457154331
16180.0,99,162,10254.18,1025.4180000000001,63.29740740740741,0.26541554959785524,0.020644832420033135,0.5509913967906999,High Value,61839.0,Graduation,Single,Medium,0.5,0.33540057232046583,1369.3437840677077,6.329740740740742,75.44966442701288,69.11992368627213
17850.0,371,297,5391.21,539.121,18.15222222222222,0.9946380697050938,0.03784885943672741,0.9816432980483654,High Value,40233.0,PhD,Married,Low,1.0,0.33540057232046583,719.9424919499818,1.8152222222222223,70.67267222029389,68.85744999807167
17340.0,29,407,12353.29,1235.3290000000002,30.352063882063884,0.0777479892761394,0.05186695552440423,0.425902011355922,High Value,37697.0,Graduation,Single,Low,1.0,0.33540057232046583,1649.659053604069,3.0352063882063884,70.25931089814797,67.22410450994158
16705.0,0,270,14034.99,1403.499,51.98144444444444,0.0,0.034408054033388556,0.3862367783866446,High Value,27244.0,Graduation,Married,Low,1.0,0.33540057232046583,1874.2333678512016,5.198144444444445,72.38978579435991,67.19164134991547
12409.0,78,109,11072.67,1107.267,101.58412844036697,0.20911528150134048,0.013890658850516121,0.5199129053605979,High Value,87771.0,Graduation,Together,High,0.0,0.33540057232046583,1478.6449855115652,10.158412844036697,76.87666104141971,66.71824819738302
12621.0,1,467,13689.67,1368.967,29.31406852248394,0.002680965147453083,0.05951318975404613,0.3778033031868534,High Value,82623.0,Graduation,Divorced,High,0.0,0.33540057232046583,1828.1193152878313,2.931406852248394,69.06695159354314,66.13554474129474
15498.0,2,512,13316.4,1331.6399999999999,26.00859375,0.005361930294906166,0.06524786542627756,0.3771180120064327,High Value,58138.0,Graduation,Single,Medium,0.5,0.33540057232046583,1778.2728181248249,2.600859375,67.06187099763106,64.46101162263106
14866.0,10,99,14389.9,1438.99,145.35252525252525,0.02680965147453083,0.012616286478909137,0.4110392762931549,High Value,86037.0,Graduation,Single,High,0.0,0.33540057232046583,1921.628069563427,14.535252525252526,78.98646110179635,64.45120857654382
12433.0,0,420,13375.87,1337.587,31.847309523809525,0.0,0.05352363960749331,0.3785905441570027,High Value,35688.0,2n Cycle,Married,Low,1.0,0.33540057232046583,1786.214445328415,3.184730952380953,67.62438988379834,64.4396589314174
17735.0,1,690,13110.02,1311.002,19.000028985507246,0.002680965147453083,0.08793169364088187,0.36643590163211914,High Value,22682.0,Graduation,Together,Low,1.0,0.33540057232046583,1750.7128211132754,1.9000028985507247,64.1524031103554,62.25240021180467
13078.0,2,358,12627.94,1262.794,35.27357541899441,0.005361930294906166,0.04562253090353001,0.38496814581553174,High Value,40451.0,PhD,Together,Low,1.0,0.33540057232046583,1686.3358303228504,3.527357541899441,64.91855778216829,61.39120024026885
16525.0,1,183,13027.45,1302.7450000000001,71.18825136612023,0.002680965147453083,0.023321014400407798,0.3922801733283087,High Value,78618.0,Graduation,Married,High,0.0,0.33540057232046583,1739.6864185876254,7.118825136612023,68.24444898204584,61.125623845433815
15640.0,3,484,12515.66,1251.566,25.858801652892563,0.00804289544235925,0.061679622785778,0.3801538881511044,High Value,61618.0,2n Cycle,Single,Medium,0.5,0.33540057232046583,1671.3419526968362,2.5858801652892565,63.53671417477615,60.9508340094869
12682.0,3,525,12288.22,1228.822,23.406133333333333,0.00804289544235925,0.06690454950936664,0.37806391746166895,High Value,36640.0,2n Cycle,Divorced,Low,1.0,0.33540057232046583,1640.9696020799793,2.340613333333333,62.039139619787306,59.698526286453976
17107.0,32,418,10815.43,1081.5430000000001,25.874234449760767,0.08579088471849866,0.053268765133171914,0.4301670247778305,High Value,29672.0,Graduation,Together,Low,1.0,0.33540057232046583,1444.2931411891936,2.5874234449760767,62.128728345238244,59.54130490026217
13340.0,44,134,10736.48,1073.648,80.12298507462687,0.11796246648793565,0.01707658977953358,0.463946843980948,High Value,54450.0,Graduation,Together,Medium,0.5,0.33540057232046583,1433.7501536707234,8.012298507462686,66.51838588527313,58.506087377810445
16843.0,42,378,10196.57,1019.6569999999999,26.97505291005291,0.1126005361930295,0.04817127564674398,0.44829181145712016,High Value,40059.0,Graduation,Married,Low,1.0,0.33540057232046583,1361.650541370569,2.697505291005291,61.041678776258074,58.34417348525278
13113.0,0,200,12245.960000000001,1224.596,61.229800000000004,0.0,0.02548744743213967,0.38980502102714415,High Value,153924.0,Graduation,Divorced,High,0.0,0.33540057232046583,1635.3261992613532,6.122980000000001,63.74583634893116,57.62285634893116
17865.0,30,370,10526.32,1052.632,28.449513513513512,0.08042895442359249,0.04715177774945839,0.42939666155437217,High Value,51390.0,Master,Widow,Medium,0.5,0.33540057232046583,1405.6853752428367,2.8449513513513516,60.359660732507905,57.51470938115655
14258.0,8,111,12669.98,1266.998,114.14396396396396,0.021447721179624665,0.014145533324837518,0.4072104193778398,High Value,58582.0,2n Cycle,Together,Medium,0.5,0.33540057232046583,1691.9498543288855,11.414396396396397,68.89796097475404,57.483564578357644
15125.0,24,127,11528.48,1152.848,90.77543307086614,0.064343163538874,0.01618452911940869,0.4321320864755609,High Value,15287.0,Graduation,Divorced,Low,1.0,0.33540057232046583,1539.5138789985044,9.077543307086614,66.52733446897079,57.44979116188418
14194.0,4,579,11349.52,1134.952,19.601934369602763,0.010723860589812333,0.07378616031604435,0.3769198522274697,High Value,13672.0,Graduation,Together,Low,1.0,0.33540057232046583,1515.6155503562572,1.9601934369602763,57.126558927393575,55.1663654904333
14895.0,7,498,11138.710000000001,1113.871,22.366887550200804,0.01876675603217158,0.06346374410602779,0.38587455597689185,High Value,22148.0,Graduation,Single,Low,1.0,0.33540057232046583,1487.4639708911698,2.2366887550200807,57.39744992992545,55.16076117490537
17139.0,15,478,10668.47,1066.847,22.31897489539749,0.040214477211796246,0.06091499936281381,0.39976268658195224,High Value,41986.0,Graduation,Divorced,Medium,0.5,0.33540057232046583,1424.668094378372,2.2318974895397488,56.952914489628824,54.72101700008908
12971.0,3,305,11189.91,1118.991,36.68822950819672,0.00804289544235925,0.038868357334013,0.38927839433181044,High Value,70932.0,2n Cycle,Married,High,0.0,0.33540057232046583,1494.3012218214503,3.6688229508196724,58.16991802787167,54.50109507705199
17581.0,0,440,11045.04,1104.5040000000001,25.102363636363638,0.0,0.05607238435070728,0.3775710462597171,High Value,33629.0,PhD,Together,Low,1.0,0.33540057232046583,1474.955273730244,2.510236363636364,55.690040588861564,53.1798042252252
13319.0,4,476,10845.550000000001,1084.555,22.784768907563027,0.010723860589812333,0.060660124888492414,0.3821702663984905,High Value,35860.0,PhD,Divorced,Low,1.0,0.33540057232046583,1448.3153677130229,2.278476890756303,55.35030699079137,53.071830100035065
12939.0,63,47,11581.8,1158.1799999999998,246.42127659574467,0.16890080428954424,0.0059895501465528226,0.49894466251510544,High Value,63342.0,PhD,Together,High,0.0,0.33540057232046583,1546.6342348501169,24.64212765957447,77.16848963416,52.52636197458553
15502.0,15,213,10384.93,1038.493,48.75553990610329,0.040214477211796246,0.02714413151522875,0.4132710337209863,High Value,80617.0,2n Cycle,Single,High,0.0,0.33540057232046583,1386.8041465507974,4.875553990610329,57.31259832135983,52.4370443307495
15615.0,9,423,10399.74,1039.974,24.585673758865248,0.024128686327077747,0.0539059513189754,0.39291483126865656,High Value,54165.0,Graduation,Together,Medium,0.5,0.33540057232046583,1388.781874798404,2.458567375886525,54.56729960053835,52.108732224651824
16779.0,1,333,10629.720000000001,1062.9720000000002,31.921081081081084,0.002680965147453083,0.04243659997451255,0.38463393909866683,High Value,102692.0,Graduation,Divorced,High,0.0,0.33540057232046583,1419.4934171606305,3.1921081081081084,54.59853445671205,51.406426348603944
17706.0,3,382,10504.49,1050.449,27.498664921465966,0.00804289544235925,0.04868102459538677,0.38535332742726086,High Value,20559.0,Master,Married,Low,1.0,0.33540057232046583,1402.7701957934612,2.7498664921465967,54.05621625648005,51.306349764333454
15482.0,15,98,11054.96,1105.4959999999999,112.80571428571427,0.040214477211796246,0.012488849241748439,0.41913314663037843,High Value,28427.0,Graduation,Together,Low,1.0,0.33540057232046583,1476.2799910979854,11.280571428571427,61.87578779763657,50.59521636906514
12567.0,22,446,9401.28,940.128,21.079103139013455,0.058981233243967826,0.05683700777367147,0.4126539368369121,High Value,58275.0,Graduation,Widow,Medium,0.5,0.33540057232046583,1255.447469254495,2.1079103139013458,51.80653406798056,49.698623754079215
12709.0,14,208,9736.52,973.652,46.81019230769231,0.03753351206434316,0.02650694532942526,0.41191732910683587,High Value,33462.0,Master,Divorced,Low,1.0,0.33540057232046583,1300.2154380409663,4.681019230769231,53.558127050130956,48.877107819361726
14769.0,2,1090,10674.75,1067.475,9.79334862385321,0.005361930294906166,0.13890658850516122,0.3476545227748792,High Value,24434.0,Graduation,Married,Low,1.0,0.33540057232046583,1425.506725937789,0.9793348623853211,49.55838605182826,48.579051189442936
14733.0,15,202,9585.91,958.591,47.455,0.040214477211796246,0.025742321906461068,0.41383175756449336,High Value,63915.0,Master,Married,High,0.0,0.33540057232046583,1280.1029700212478,4.7455,52.9747261947421,48.2292261947421
15078.0,6,440,9743.11,974.311,22.14343181818182,0.0160857908847185,0.05607238435070728,0.3872225207905482,High Value,63381.0,Graduation,Together,High,0.0,0.33540057232046583,1301.0954670181254,2.2143431818181822,50.381346652791414,48.167003470973235
16745.0,86,357,7194.3,719.4300000000001,20.152100840336136,0.23056300268096513,0.045495093666369314,0.5201397641420314,High Value,39190.0,PhD,Single,Low,1.0,0.33540057232046583,960.7272337445128,2.0152100840336136,49.971243676469726,47.956033592436114
13001.0,3,339,9818.82,981.882,28.964070796460177,0.00804289544235925,0.04320122339747674,0.38754524790642486,High Value,23228.0,Graduation,Together,Low,1.0,0.33540057232046583,1311.2057847511635,2.8964070796460177,50.8151570907728,47.91875001112678
13458.0,6,382,9646.57,964.6569999999999,25.252801047120418,0.0160857908847185,0.04868102459538677,0.3901790646926764,High Value,72635.0,2n Cycle,Married,High,0.0,0.33540057232046583,1288.2035098929434,2.525280104712042,50.26300406238516,47.73772395767311
14062.0,9,111,10464.85,1046.4850000000001,94.27792792792793,0.024128686327077747,0.014145533324837518,0.4088189984663117,High Value,76982.0,Graduation,Divorced,High,0.0,0.33540057232046583,1397.4766679247828,9.427792792792793,57.13150117610482,47.703708383312026
15251.0,8,111,10484.99,1048.499,94.45936936936937,0.021447721179624665,0.014145533324837518,0.4072104193778398,High Value,61559.0,Graduation,Single,Medium,0.5,0.33540057232046583,1400.1661646774362,9.445936936936937,57.01622511169603,47.57028817475909
14952.0,59,138,8099.49,809.949,58.69195652173913,0.1581769436997319,0.017586338728176373,0.48787163072856865,High Value,76005.0,Graduation,Together,High,0.0,0.33540057232046583,1081.6063581503888,5.8691956521739135,52.76850577572185,46.899310123547934
13488.0,16,422,8968.31,896.8309999999999,21.25191943127962,0.04289544235924933,0.05377851408181471,0.40422585978282377,High Value,68462.0,PhD,Married,High,0.0,0.33540057232046583,1197.6286306747356,2.125191943127962,48.411246293502096,46.28605435037414
14667.0,10,573,9241.2,924.1200000000001,16.127748691099477,0.02680965147453083,0.07302153689308016,0.38687717612748646,High Value,40887.0,Graduation,Single,Medium,0.5,0.33540057232046583,1234.070376892789,1.6127748691099477,47.743366255486514,46.130591386376565
14367.0,7,524,9261.52,926.152,17.67465648854962,0.01876675603217158,0.06677711227220594,0.3845492087104206,High Value,22280.0,Graduation,Together,Low,1.0,0.33540057232046583,1236.7839108557441,1.767465648854962,47.560427426535576,45.79296177768062
12451.0,10,354,9035.52,903.552,25.524067796610172,0.02680965147453083,0.045112781954887216,0.39804067810276367,High Value,60491.0,PhD,Married,Medium,0.5,0.33540057232046583,1206.6038579213016,2.5524067796610175,48.02774178084056,45.47533500117954
16523.0,1,290,9418.470000000001,941.8470000000001,32.477482758620695,0.002680965147453083,0.036956798776602524,0.38682585957783083,High Value,56715.0,Graduation,Together,Medium,0.5,0.33540057232046583,1257.743022838314,3.2477482758620697,48.652752593745014,45.40500431788294
14936.0,33,364,8137.02,813.702,22.35445054945055,0.08847184986595175,0.0463871543264942,0.4345282481889734,High Value,13084.0,Basic,Together,Low,1.0,0.33540057232046583,1086.6181164983077,2.235445054945055,47.21662666124115,44.9811816062961
13969.0,6,626,9053.94,905.394,14.463162939297126,0.0160857908847185,0.07977571046259717,0.3777411903457923,High Value,72159.0,PhD,Married,High,0.0,0.33540057232046583,1209.0636657755158,1.4463162939297127,45.671314831389054,44.22499853745934
